9.976951689991706189e+02,0.000000000000000000e+00,3.706909466083776010e+02
0.000000000000000000e+00,9.295534157327572302e+02,6.416561442172160241e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
